Country,OP CCI,CCI Short Title,OP ver,OP Status,Priority Code ,Thematic Objective Code,Thematic Objective Description,OP MP Title,MP CCI,MP ver,MP CCI Title (English),MP Status,MP Status Code,MP Article,Eligible Amount,EU Financing,ERDF Amount,CF Amount,is_submitted,thematic_objective_short_name
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,M2 Budapest – Vác között,2017HU16CFMP005,1,Development of the Budapest–Vác section of M2 highway,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,M35 (II. ütem) Debrecen - Berettyóújfalu között,2017HU16CFMP007,1,Construction of M35 motorway section from main road No. 4 to Berettyóújfalu and construction of main road No. 481,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,"M4 Berettyóújfalu – Nagykereki, országhatár",2017HU16CFMP006,1,M4 motorway between Berettyóújfalu and Nagykereki country border,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,1,7,Promoting sustainable transport and removing bottlenecks ...,M86 Csorna - Hegyfalu közötti szakasz (szakaszolni tervezett projekt),2016HU16CFMP005,1,Development of the Szombathely – Csorna – Győr sections of M86-M85 motor roads - PHASE 2,Approved,APT,103,69948947,54896284,0,54896284,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,2,7,Promoting sustainable transport and removing bottlenecks ...,GSM-R rendszer beszerzése és kapcsolódó szolgáltatások (szakaszolt projekt),2016HU16CFMP003,2,Procurement of GSM-R system and related services - Phase II.,Approved,APT,103,22770499,19354924,0,19354924,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,2,7,Promoting sustainable transport and removing bottlenecks ...,"Gyoma – Békéscsaba biztosítóberendezés rekonstrukció és Békéscsaba állomás, Ferencváros – Lőkösháza ETCS2 vonatbefolyásoló rendszer kiépítése (III/I.b. ütem) (szakaszolt projekt)",2016HU16CFMP002,1,"Modernisation of Cegléd traction substation, the line section Gyoma (excl.) – Békéscsaba (incl.) and ETCS installation between Budapest – Lőkösháza, country border - Phase II.",Approved,APT,103,46149410,39226999,0,39226999,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,2,7,Promoting sustainable transport and removing bottlenecks ...,Püspökladány - Debrecen rekonstrukció és Szajoltól ETCS2 vonatbefolyásoló rendszer kiépítése,2017HU16CFMP009,1,Development of the Szajol – Debrecen railway line section: modernisation of the Püspökladány (excl.) – Ebes (incl.) line section,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,2,7,Promoting sustainable transport and removing bottlenecks ...,Szántód-Kőröshegy - Balatonszentgyörgy korszerűsítése,2017HU16CFMP001,1,"Reconstruction of the South-Balaton railway line Stage I Section 2, Szántód-Kőröshegy – Balatonszentgyörgy",Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,2,7,Promoting sustainable transport and removing bottlenecks ...,Székesfehérvár állomás rekonstrukció (szakaszolt projekt),2016HU16CFMP001,1.1,RECONSTRUCTION OF SZÉKESFEHÉRVÁR RAILWAY STATION - Phase II.,Approved,APT,103,36229474,30795054,0,30795054,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,Az M3 metróvonal infrastruktúra rekonstrukciója,2017HU16CFMP004,1,Upgrading metro line M3,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,Budapest villamos és trolibusz beszerzés I. (szakaszolt projekt),2016HU16CFMP004,1,Tram and trolley rolling stock development - Phase II.,Approved,APT,103,87357979,73838458.17,0,73838458.17,submitted,Network Infrastructures in Transport and Energy
HU,2014HU16M1OP003,Integrated Transport  - ERDF/CF,4.1,Adopted by EC,3,7,Promoting sustainable transport and removing bottlenecks ...,"Rákosrendező–Esztergom vasútvonal villamosítása, biztosítóberendezés korszerűsítése",2017HU16M1MP001,1,Railway line development between Budapest and Esztergom – Electrification and additional construction works,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16M2OP002,Puglia  - ERDF/ESF,3,Adopted by EC,II,2,Enhancing access to and use and quality of information ...,Grande Progetto nazionale Banda Ultralarga,2017IT16RFMP024,1,National Major Project Ultra Broadband - White Areas,Incomplete submission,INC,102(2),,,,,submitted,Information & Communication Technologies
IT,2014IT16M2OP002,Puglia  - ERDF/ESF,3,Adopted by EC,VII,7,Promoting sustainable transport and removing bottlenecks ...,Completamento dell’Adeguamento ferroviario dell’area metropolitana Nord-barese,2017IT16RFMP001,1.1,Railway upgrading of the metropolitan Area of Nord-Barese phase II  ,Approved,APT,103,145522693.75,72761346.87,72761346.87,0,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16M2OP006,Calabria  - ERDF/ESF,1.3,Adopted by EC,,,,Gallico Gambarie III Lotto – Tratto Mulini di Calanna – svincolo per Podargoni S. Stefano D’Aspromonte,2016IT16RFMP004,1,Gallico - Gambarie 3rd Lot. Section from Mulini di Calanna –Interchange Podagorni – Santo Stefano dAspromonte,Incomplete submission,INC,103,,,,,submitted,
IT,2014IT16M2OP006,Calabria  - ERDF/ESF,1.3,Adopted by EC,,,,"Sistema di collegamento metropolitano tra Cosenza, Rende e Università della Calabria",2016IT16RFMP003,1,Rail connections in the urban area of Cosenza,Approved,APT,103,156823639,106039361,106039361,0,submitted,
IT,2014IT16M2OP006,Calabria  - ERDF/ESF,1.3,Adopted by EC,,,,Sistema metropolitano Catanzaro Città-Germaneto  Nuovo collegamento ferroviario metropolitano tra la nuova stazione FS di Catanzaro in località Germaneto e lattuale stazione di Catanzaro Sala e adeguamento linea metropolitana della rete ferroviaria esist,2016IT16RFMP005,1,Rail connections between Catanzaro City and Germaneto,Approved,APT,103,142004338,106503254,106503254,0,submitted,
IT,2014IT16RFOP001,Culture - ERDF,2.1,Adopted by EC,I,6,Preserving and protecting the environment and promoting ...,Progetto Pompei per la tutela e la valorizzazione dellarea archeologica di Pompei - Grande Progetto Pompei Fase II,2016IT16RFMP001,1.1,Pompeii Project for the protection and enhancement of the archaeological area of Pompeii,Approved,APT,103,65261058.5,48945793.89,48945793.89,0,submitted,Environment Protection & Resource Efficiency
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Metaponto - Sibari - Paola (Bivio S. Antonello): Fase prioritaria,2017IT16RFMP002,1.1,Development Metaponto-Sibari-Paola (S.Antonello junction): priority phase,Approved,APT,103,103695587,74746371.5,74746371.5,0,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Nodo ferroviario di Palermo: Tratta La Malfa/EMS - Carini,2017IT16RFMP006,1,Railway node of Palermo: section La Malfa / EMS - Carini,Approved,APT,103,18731472,13450133.47,13450133.47,0,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Potenziamento tecnologico nodo di Napoli,2017IT16RFMP008,1,Technological modernisation of the Napoli rail node,UNKNOWN,WIT,103,,,,,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Raddoppio Bari - S. Andrea Bitetto,2017IT16RFMP003,1.2,Doubling Bari - SantAndrea Bitetto on the railway line Bari – Taranto,Sent to Commission,SNT,103,,,,,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Raddoppio Palermo-Messina - Tratta Fiumetorto-Ogliastrillo,2017IT16RFMP010,1.1,Doubling Palermo – Messina: section Fiumetorto – Ogliastrillo,Approved,APT,103,143555559,105491802.47,105491802.47,0,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,I,7,Promoting sustainable transport and removing bottlenecks ...,Velocizzazione Catania-Siracusa - Tratta Bicocca-Targia,2017IT16RFMP005,1,Speeding up the line Catania - Siracusa: section Tratta Bicocca - Targia,Approved,APT,103,82816962,56472886.39,56472886.39,0,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,II,7,Promoting sustainable transport and removing bottlenecks ...,Porto di Augusta: Potenziamento del porto commerciale di Augusta,2017IT16RFMP004,1,Development of the Augusta commercial port,UNKNOWN,WIT,103,,,,,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP002,Infrastructures and Networks - ERDF,2,Adopted by MS,II,7,Promoting sustainable transport and removing bottlenecks ...,"Porto di Salerno – Collegamenti stradali e ferroviari - Sistema dei trasporti ""Salerno Porta Ovest""",2017IT16RFMP009,1.2,Port of Salerno – Rail and road connections. Transport system Salerno porta ovest,Approved,APT,103,60567974.19,45425980.64,45425980.64,0,submitted,Network Infrastructures in Transport and Energy
IT,2014IT16RFOP004,Abruzzo - ERDF,2.2,Returned for modification by EC,II,2,Enhancing access to and use and quality of information ...,Grande Progetto Nazionale Banda Ultra larga a titolarità nazionale,2017IT16RFMP024,1,National Major Project Ultra Broadband - White Areas,Incomplete submission,INC,102(2),,,,,submitted,Information & Communication Technologies
IT,2014IT16RFOP007,Campania - ERDF,1.3,Adopted by EC,6,6,Preserving and protecting the environment and promoting ...,Risanamento ambientale e valorizzazione dei laghi dei Campi Flegrei,2017IT16RFMP015,1,Environmental rehabilitation and development of the Campi Flegrei lakes area,Approved,APT,103,51184934.39,38388700.79,38388700.79,0,submitted,Environment Protection & Resource Efficiency
IT,2014IT16RFOP011,Liguria - ERDF,2,Adopted by EC,2,2,Enhancing access to and use and quality of information ...,Grande progetto nazionale Banda ultralarga,2017IT16RFMP024,1,National Major Project Ultra Broadband - White Areas,Incomplete submission,INC,102(2),,,,,submitted,Information & Communication Technologies
IT,2014IT16RFOP012,Lombardia - ERDF,2.1,Adopted by EC,II,2,Enhancing access to and use and quality of information ...,Grande Progetto Nazionale Banda Ultralarga,2017IT16RFMP024,1,National Major Project Ultra Broadband - White Areas,Incomplete submission,INC,102(2),,,,,submitted,Information & Communication Technologies
IT,2014IT16RFOP014,Piemonte - ERDF,2,Returned for modification by EC,II,2,Enhancing access to and use and quality of information ...,Grande progetto nazionale banda ultra larga,2017IT16RFMP024,1,National Major Project Ultra Broadband - White Areas,Incomplete submission,INC,102(2),,,,,submitted,Information & Communication Technologies
IT,2014IT16RFOP016,Sicilia - ERDF,1.2,Adopted by EC,,,,Tratta Stesicoro - Aeroporto della FCE nella città di Catania,2016IT16RFMP002,1.1,"Metropolitan line of the Circumetnea railway - ""Stesicoro-Airport""",Incomplete submission,INC,102(2),,,,,submitted,
IT,2014IT16RFOP017,Toscana - ERDF,2.1,Adopted by EC,2,2,Enhancing access to and use and quality of information ...,Grande progetto nazionale Banda Ultra larga,2017IT16RFMP024,1,National Major Project Ultra Broadband - White Areas,Incomplete submission,INC,102(2),,,,,submitted,Information & Communication Technologies
IT,2014IT16RFOP021,Veneto - ERDF,2.1,Returned for modification by EC,2,2,Enhancing access to and use and quality of information ...,Grande Progetto Nazionale Banda Ultra Larga a titolarità nazionale,2017IT16RFMP024,1,National Major Project Ultra Broadband - White Areas,Incomplete submission,INC,102(2),,,,,submitted,Information & Communication Technologies
